roles,companies,locations,experience,skills,Dates,PresentDate,salary
Social Media Manager,Earthful,Hyderabad,2-7 Yrs,Brand positioningGraphic designingBrand managementSocial mediaVideo editingContent writingMS OfficeMonitoring,30+ Days Ago,24-11-2024,Not disclosed
Jr. Service Designer Analyst,The Reform Design,Hyderabad,1-2 Yrs,PDFadobe creative suiteSenior AnalystAnalyticalProject managementProduct life cycle managementClient engagementConsultancy,30+ Days Ago,24-11-2024,Not disclosed
AP Analyst,Keywords Studios,Gurugram,3-5 Yrs,ProcurementSOX complianceFixed assetsInvoice processingGAAPVendor paymentsCorporate creditIFRS,30+ Days Ago,24-11-2024,Not disclosed
Business Analyst,Earthful,Hyderabad,1-3 Yrs,Supply chainCustomer acquisitionData managementBusiness AnalystData analyticsAdvanced ExcelBusiness process managementData mining,30+ Days Ago,24-11-2024,Not disclosed
Relationship Manager,Adonmo,"Lucknow, Jaipur",1-5 Yrs,Service deliverymetadataFront endSenior managementCustomer satisfactionBillingRelationshipPerformance monitoring,30+ Days Ago,24-11-2024,Not disclosed
PHP Developer,Ingenious Technologies,Kakinada,2-7 Yrs,FTPLinuxXMLMySQLJavascriptpayment gatewaysPHPApache,30+ Days Ago,24-11-2024,Not disclosed
Sr Manager ASIC Design Engineer,Infinera,Bengaluru,6-12 Yrs,Design verificationASICProject monitoringArchitectural designMentorHardwareSDKASIC Design,30+ Days Ago,24-11-2024,Not disclosed
Business Development Manager,Pyrite Technologies,Hyderabad,5-10 Yrs,Social media marketingBusiness administrationPPCNetworkingAnalyticalSales processcontent marketingSEO,30+ Days Ago,24-11-2024,Not disclosed
Sales Manager,Adonmo,Hyderabad,6-12 Yrs,Cold callingRetailB2BMedia salesSMBRevenue generationAdvertisingCorporate sales,30+ Days Ago,24-11-2024,Not disclosed
Senior Data Engineer,Ixie Gaming,Hyderabad,4-6 Yrs,IT servicesSANHead Business DevelopmentSOCdata visualizationCRMPythonBusiness development,30+ Days Ago,24-11-2024,Not disclosed
Quality Assurance Engineer Rigbot,rigbot.com,Hyderabad,3-8 Yrs,AutomationManager Quality AssuranceLinuxTesting toolsDebuggingJavascriptTest casesOpen source,30+ Days Ago,24-11-2024,Not disclosed
Python Architect,Ixie Gaming,Hyderabad,8-10 Yrs,SANGCPSOCAgileInformation technologySQLPythonCRM,30+ Days Ago,24-11-2024,Not disclosed
Senior Software Engineer,Ixie Gaming,Hyderabad,4-7 Yrs,SANHead Business DevelopmentSOCData structuresIndividual ContributorObject oriented programmingCRMData,30+ Days Ago,24-11-2024,Not disclosed
Staff Software Engineer,Crunchyroll,Hyderabad,12-14 Yrs,Product qualityBackendKaizenOperational excellenceDiversity and InclusionAgilePHPIncident management,30+ Days Ago,24-11-2024,Not disclosed
Staff Software Engineer e-commerce,Crunchyroll,Hyderabad,12-14 Yrs,Computer scienceBackendSoftware development methodologiesKaizenXMLDiversity and InclusionStrategic planningE-commerce,30+ Days Ago,24-11-2024,Not disclosed
Sr Software Developer,Ixie Gaming,Hyderabad,5-10 Yrs,IT servicesSANHead Business DevelopmentCodingSOCHTMLUnit testingCRM,30+ Days Ago,24-11-2024,Not disclosed
Junior Data Engineer,Ixie Gaming,Hyderabad,1-2 Yrs,IT servicesSANHead Business DevelopmentSOCdata visualizationProject deliveryCRMPython,30+ Days Ago,24-11-2024,Not disclosed
Data Analyst,Ixie Gaming,Hyderabad,2-4 Yrs,IT servicesSANAutomationSOCConsultingData AnalystSQLCRM,30+ Days Ago,24-11-2024,Not disclosed
Data Analyst,Ixie Gaming,Hyderabad,2-4 Yrs,Data analysisGCPSOCMachine learningMonitoringSQLPythonCRM,30+ Days Ago,24-11-2024,Not disclosed
Data Analyst,Ixie Gaming,Hyderabad,2-7 Yrs,SANAutomationSOCConsultingData AnalystMacrosSQLCRM,30+ Days Ago,24-11-2024,Not disclosed
Senior Support Engineer,Ixie Gaming,Hyderabad,4-8 Yrs,IT servicesSANApplication supportHead Business DevelopmentSOCIncident managementCRMApplication,30+ Days Ago,24-11-2024,Not disclosed
Technical Project Manager,Ixie Gaming,Hyderabad,5-10 Yrs,IT servicesChange managementProject managementMySQLTest planningTest casesInformation technologySQL,30+ Days Ago,24-11-2024,Not disclosed
Test Automation Engineer,Ixie Gaming,Hyderabad,4-5 Yrs,IT servicesSANMavenGITSOCSeleniumJIRACRM,30+ Days Ago,24-11-2024,Not disclosed
Lead SDET,Ixie Gaming,Hyderabad,4-5 Yrs,UnixSANAutomationSOCJavascriptInformation technologyTestingCRM,30+ Days Ago,24-11-2024,Not disclosed
Backend Developer,Ixie Gaming,Hyderabad,3-5 Yrs,SANLinuxProduction supportSSRSJavascriptPerlWindowsSSIS,30+ Days Ago,24-11-2024,Not disclosed
Data Engineer,Ixie Gaming,Hyderabad,3-5 Yrs,IT servicesSANSQL queriesHead Business DevelopmentSOCdata visualizationInformation technologyCRM,30+ Days Ago,24-11-2024,Not disclosed
Support Specialist (L2),Ixie Gaming,Hyderabad,3-5 Yrs,IT servicesSANChange managementLinuxProduction supportSOCWeb developmentCRM,30+ Days Ago,24-11-2024,Not disclosed
Data Analyst,Ixie Gaming,Hyderabad,5-10 Yrs,IT servicesSANAutomationSOCConsultingData AnalystSQLCRM,30+ Days Ago,24-11-2024,Not disclosed
OPS 2 Technical Support,Ixie Gaming,Hyderabad,4-9 Yrs,SANWeb testingSOCIntegration testingJSONTroubleshootingJIRABugzilla,30+ Days Ago,24-11-2024,Not disclosed
Service Delivery Manager,Ixie Gaming,Hyderabad,10-15 Yrs,IT servicesSANTeam managementAgileProblem managementJIRAInformation technologyCRM,30+ Days Ago,24-11-2024,Not disclosed
Database Engineer,Ixie Gaming,Hyderabad,4-9 Yrs,SANPerformance tuningMS SQLRDBMSDatabaseVisual StudioStored proceduresSSIS,30+ Days Ago,24-11-2024,Not disclosed
Charles River Support Engineer,Ixie Gaming,Hyderabad,5-10 Yrs,IT servicesSANData analysisCRDSOCInformation technologyCRMCharles River,30+ Days Ago,24-11-2024,Not disclosed
Database Engineer,Ixie Gaming,Hyderabad,5-6 Yrs,SANPerformance tuningProduction supportDatabase designSOCPostgresqlDebuggingStored procedures,30+ Days Ago,24-11-2024,Not disclosed
Performance Test Engineer,Ixie Gaming,Hyderabad,5-7 Yrs,IT servicesSANSOCPerformance testingInformation technologyCRMTestingTechnology,30+ Days Ago,24-11-2024,Not disclosed
Mendix Tech Lead,Ixie Gaming,Hyderabad,7-10 Yrs,IT servicesSANPMPData migrationSOCConsultingAgileAnalytics,30+ Days Ago,24-11-2024,Not disclosed
Lead Software Engineer,Ixie Gaming,Hyderabad,9-12 Yrs,IT servicesSANLinuxLead SoftwareDebuggingHTMLSQLCRM,30+ Days Ago,24-11-2024,Not disclosed
"Associate Customer Project Specialist, Manufacturing US Shift",Fictiv Technology Solutions,Bengaluru,1-4 Yrs,customer servicewritingengineeringmachine learningartificial intelligenceIntelligenceMachineManufacturing,24 Days Ago,24-11-2024,Not disclosed
BPO-Security Monitoring(6 Nos)- Security Monitoring,"ClaySys Technologies Pvt Ltd,",Kochi,2-5 Yrs,BPOBasicExcelCodingBankingComputer proficiencyMS OfficeSharepoint,24 Days Ago,24-11-2024,Not disclosed
Linux Administrator,Elision Technolab,Ahmedabad,1-5 Yrs,TelecomVMwareSANAutomationLinux AdministratorMySQLDNSWorkflow,24 Days Ago,24-11-2024,Not disclosed
Social Media Executive Rajasthan,Stage,Noida,1-4 Yrs,writingpresentation communicationmedia managementsocial media marketinginstagramcommunication skillsManagementMarketingSocial media,24 Days Ago,24-11-2024,Not disclosed
Creative Content Manager Movies,Stage,Noida,3-7 Yrs,creative writingresearchscript writingcontent managementcommunication skillscreative contentWritingCreativeManagement,24 Days Ago,24-11-2024,Not disclosed
Manager Marketing,Phoenix United Mall,Lucknow,2-7 Yrs,marketingprcustomer servicemedia planningadvertisingmarketing managementcommunication skills,24 Days Ago,24-11-2024,Not disclosed
Game Artist 3D,Gameberry Labs,Bengaluru,4-8 Yrs,Health insurance3DQuality improvementTime managementTexturingMayaAnimationGaming,24 Days Ago,24-11-2024,Not disclosed
"Matte Paint Artist (Junior, Mid & Senior Level)",Knack Studios,Chennai,1-5 Yrs,portfoliovisual effectsdigital paintingvfxmatte paintingartVisualMatte paintingArt,24 Days Ago,24-11-2024,Not disclosed
Service Assurance Manager (Broadband),Multicon Group,Kolkata,5-9 Yrs,Broadband serviceservice assurancecustomer satisfactionservice deliveryslasAssuranceBroadbandManagement,25 Days Ago,24-11-2024,Not disclosed
Quality Control Inspector India,Fictiv Technology Solutions,Bengaluru,2-5 Yrs,inspectionwritten communicationiatfmachine learningartificial intelligence,24 Days Ago,24-11-2024,Not disclosed
Business Development Manager,Vinciis,Gurugram,5-10 Yrs,Business administrationSalesNetworkingTime managementCustomer supportAfter sales supportSales ExecutiveMS Office,24 Days Ago,24-11-2024,Not disclosed
Senior Product Security Engineer-I,Sumo Logic,Noida,3-6 Yrs,codingarchitecturecloud securityscalaapplication securitydebuggingProduct SecuritySeniorSecurity,24 Days Ago,24-11-2024,Not disclosed
Exhibition Coordinator,Royce Links,Bengaluru,3-8 Yrs,PrintingAdministrationExcelPackagingEvent CoordinatorManagementMS OfficeSupervision,24 Days Ago,24-11-2024,Not disclosed
Senior Software Developer,Transaction Network Services,Noida,3-6 Yrs,mvc frameworkrestspring mvcjsonspringstrutsSeniorFrameworkSoftware,24 Days Ago,24-11-2024,Not disclosed
Graphic Designer,Ridhira Group - Building World's largest Wellness Communities,Himayatnagar,3-7 Yrs,agencymarketingai solutionsgraphic designingvisual communicationCommunication skillsGraphicsArtificial Intelligence,24 Days Ago,24-11-2024,Not disclosed
Application Support Engineer,Ixie Gaming,Hyderabad,3-5 Yrs,IT servicesSANChange managementLinuxProduction supportSOCWeb developmentDisaster recovery,30+ Days Ago,24-11-2024,Not disclosed
Creative Content Manager Web Series,Stage,Noida,3-6 Yrs,content developmentcontent managementcreative writingcommunication skillscreative contentCreativeDevelopmentManagement,24 Days Ago,24-11-2024,Not disclosed
Software Engineer II DevOps and Tooling,Sumo Logic,Bengaluru,3-6 Yrs,front endsoftware developmentjavajava ecosystemscaladesignbackend developmentscripting languages,25 Days Ago,24-11-2024,Not disclosed
Senior Software Engineer II DevOps and Tooling,Sumo Logic,Noida,3-7 Yrs,scripting languagesdesignsoftware developmentjava ecosystembackend developmentBackendSeniorTools,24 Days Ago,24-11-2024,Not disclosed
Manager-B2B Delegate Sales,Royce Links,Bengaluru,6-12 Yrs,Analytical skillsSalesTime managementRelationship buildingCustomer retentionAccount managementCRMSalesforce,24 Days Ago,24-11-2024,Not disclosed
Graphic designer and video editor,Digital Evolutions,Remote,1-3 Yrs,Video EditingAdobe Premiere ProMotion GraphicsAdobe After EffectsGraphic DesigningAftereffectsMotionPremiere PRO,25 Days Ago,24-11-2024,Not disclosed
Brand Manager,Paladin Organisation,Jaipur,0-2 Yrs,Sales And MarketingCustomer RelationshipBrand AwarenesscommunicationAdvertisingHospitalityPRPromotions,25 Days Ago,24-11-2024,2.5-6.5 Lacs PA
Job Opportunity _VOIS - IBP Demand & Supply Planning_Ahmedabad(Hybrid),_VOIS,Hybrid - Ahmedabad,2-7 Yrs,Demand PlanningIncident ManagementSupply PlanningSAP IBPImplementationSAP ImplementationIntegrated Business PlanningSAP Support,24 Days Ago,24-11-2024,Not disclosed
New Opening For Freshers in Jaipur Apply Now!!! (NO Targets),Paladin Organisation,Jaipur,0-3 Yrs,MbabbaBPOHospitalityPRAviationPublic RelationsConferences,25 Days Ago,24-11-2024,2.75-6.5 Lacs PA
Marketing& Management Professional-Fresh Opening,Paladin Organisation,Jaipur,0-2 Yrs,Convincing PowerMarketingPublic SpeakingB2BSalesHospitalityPRTime Management,25 Days Ago,24-11-2024,2.25-6.5 Lacs PA
HR manager,12D cinemas,Raipur,1-6 Yrs,Recruitment and talent acquisitionPayroll ManagementHR managementRecruimentHR AdministrationHrsdHuman resource managementAdministration,24 Days Ago,24-11-2024,2.25-4 Lacs PA
Business Development Associate,Elysian Organisation,Mangaluru,0-1 Yrs,Convincing PowerEffective Team ManagementCommunication SkillsFlexibleMotivation For SalesSalesDevelopmentTeam management,24 Days Ago,24-11-2024,Not disclosed
"Associate Customer Project Specialist, Manufacturing US Shift",Fictiv Technology Solutions,Bengaluru,1-4 Yrs,project managementsoftware developmentcustomer servicewritingengineeringmachine learningartificial intelligencecommunication skills,25 Days Ago,24-11-2024,Not disclosed
Account Associate,Zeta Global,Bengaluru,1-3 Yrs,SANProduct engineeringExcelCampaign managementHTMLDigital marketingMonitoringBusiness operations,30+ Days Ago,24-11-2024,Not disclosed
Senior Executive / Asst Manager - SEO & PPC,Genus Innovation,Jaipur(Sitapura Industrial Area),2-4 Yrs,PPCSEOPerformance MarketingGoogle AdsGoogle AnalyticsAnalyticsManagementMarketing,25 Days Ago,24-11-2024,Not disclosed
HR Executive,Tape Cassette,Coimbatore,1-4 Yrs,HR Executive,30+ Days Ago,24-11-2024,Not disclosed
NOC Support Engineer,Transaction Network Services,Kolkata,1-4 Yrs,serverincident managementhostingnetwork operationsproblem managementfinancial servicesroot cause analysischange management,25 Days Ago,24-11-2024,Not disclosed
SEO Executive,Burdaluxury,Gurugram,1-4 Yrs,digitaleditorialdigital marketingcompetitor analysisseo contenttechnical seomediaresearch,25 Days Ago,24-11-2024,Not disclosed
Creative Content Manager Movies,Stage,Noida,3-7 Yrs,creative writingleadershipscript writingresearchcontent managementcommunication skillscreative content,25 Days Ago,24-11-2024,Not disclosed
Cinematographer,Tape Cassette,Coimbatore,1-4 Yrs,CinematographerCinematography,30+ Days Ago,24-11-2024,Not disclosed
Senior Payroll Specialist,Crunchyroll,Hyderabad,4-7 Yrs,Payroll processingPayrollSenior DirectorKaizenClient servicingAccountingDiversity and InclusionFocus,30+ Days Ago,24-11-2024,Not disclosed
Graphic Designer,Storycast,Belgaum,3-8 Yrs,GraphicsSocial mediaDesignMediaGraphic designing,30+ Days Ago,24-11-2024,Not disclosed
Creative Strategist,Storycast,Belgaum,3-8 Yrs,Web technologiesCreative StrategyCreativeStrategist,30+ Days Ago,24-11-2024,Not disclosed
Team Leader,T7E,Chennai,3-8 Yrs,Promotional campaignsInterpersonal skillsSales strategySpare partsSales RepresentativeField salesMarket intelligenceData collection,30+ Days Ago,24-11-2024,Not disclosed
Graphic Designer,Tape Cassette,Coimbatore,1-4 Yrs,Graphic DesignerGraphicsDesignGraphic designing,30+ Days Ago,24-11-2024,Not disclosed
Graphic Designer,Our client,Lucknow,1-3 Yrs,Corel DrawAdobe After EffectsPhotoshopPowerpointLogo DesignIllustratorBannersFlash,10 Days Ago,24-11-2024,1.25-2 Lacs PA
DELIVERY ASSOCIATES,Multiplier Brand Solutions,"Bhagalpur, Muzaffarpur, Patna, Gaya",1-4 Yrs,OutboundSalesSenior managementBrand awarenessTraining managementMonitoringSeniorTraining,30+ Days Ago,24-11-2024,Not disclosed
DELIVERY ASSOCIATES,Multiplier Brand Solutions,Gopalganj,1-4 Yrs,OutboundSalesBrand awarenessTraining managementMonitoringBrandingManagementBrand,30+ Days Ago,24-11-2024,Not disclosed
FIS,Multiplier Brand Solutions,Karur,1-4 Yrs,OutboundSalesSenior managementBrand awarenessTraining managementMonitoringManagementBranding,30+ Days Ago,24-11-2024,Not disclosed
Visa,Multiplier Brand Solutions,Hyderabad,1-4 Yrs,OutboundSalesBrand awarenessTraining managementMonitoringManagementBrandingTraining,30+ Days Ago,24-11-2024,Not disclosed
Executive - Business Development (APAC),Exito Media Concepts,Bengaluru,1-3 Yrs,Lead generationNetworkingEvent managementPackagingMarket researchBusiness Development ExecutivecxoResearch,30+ Days Ago,24-11-2024,Not disclosed
Executive - Business Development (EMEA),Exito Media Concepts,Bengaluru,1-3 Yrs,NetworkingProject managementPackagingMarket researchBusiness Development ExecutivecxoTraining and DevelopmentResearch,30+ Days Ago,24-11-2024,Not disclosed
Video Producer,One India,Bengaluru,2-3 Yrs,BengaliMalayalamAutomobileSocial mediaMediaProductionVideo ProductionVideo,30+ Days Ago,24-11-2024,Not disclosed
Software Engineer II,Pubnative,Bengaluru,1-4 Yrs,Cloud computingMultithreadingCodingRDBMSGermanMedical insuranceGamingMonitoring,30+ Days Ago,24-11-2024,Not disclosed
Ad Ops Professional (Web / Video),Datawrkz,Bengaluru,2-4 Yrs,TicketingBiddingManaged servicesExcelCTVJavascriptHTMLCustomer service,30+ Days Ago,24-11-2024,Not disclosed
Sr. Ecommerce Manager,Oswaal Books,Agra,3-15 Yrs,Supply chain managementPublishingSalesCampaign managementE-commerceCustomer experienceWarehouse managementManagement,30+ Days Ago,24-11-2024,Not disclosed
SEO Analyst,3DM Agency,"Kota, Jaipur, Bikaner, Jodhpur",2-7 Yrs,UsageGoogle AnalyticsCompetitive analysisAnalyticalSEO AnalystSchemaAnalyst 1SEO,30+ Days Ago,24-11-2024,Not disclosed
Campaign Manager - Programmatic,Isocrates,Mysuru,2-7 Yrs,Campaign ManagementDSPCtrTtdAd formDisplay VideoOptimizationProgrammatic Campaign Manager,19 Days Ago,24-11-2024,Not disclosed
Senior Machine Learning Engineer,Pubnative,Bengaluru,5-7 Yrs,Operations researchGCPMachine learningGeneticsGermanData miningForecastingSQL,30+ Days Ago,24-11-2024,Not disclosed
Web Developers/HTML Experts [Tamil],One India,Bengaluru,2-7 Yrs,BengaliMalayalamAutomobileUsageManagement systemsDeveloperWeb content managementHTML,30+ Days Ago,24-11-2024,Not disclosed
Senior Software Engineer,ADVA,Bengaluru,3-5 Yrs,HibernateLinuxEclipseShell scriptingDebuggingStrutsApplication developmentTroubleshooting,30+ Days Ago,24-11-2024,Not disclosed
Backend Developer,Parentg,Kolkata,4-7 Yrs,Computer scienceAnalytical skillsBackendArchitectureDebuggingInvestigationTroubleshootingContinuous improvement,30+ Days Ago,24-11-2024,Not disclosed
Urgent Hiring | Key Accounts Manager (Enterprise Sales),Smartping,Kochi,8-13 Yrs,Enterprise SalessaasSaas SalesB2B SalesSolution SellingCorporate SalesB2B Corporate SalesSelling,17 Days Ago,24-11-2024,Not disclosed
Sr SW QA Engineer,Infinera,Bengaluru,6-11 Yrs,AutomationConfiguration managementEthernetDebuggingAgileTest planningTroubleshootingMPLS,30+ Days Ago,24-11-2024,Not disclosed
Engineering Manager,Gameberry Labs,Bengaluru,5-12 Yrs,innovationproject managementprogram managementpreventive maintenanceengineering managementengineeringnew product developmentpeople management skills,30+ Days Ago,24-11-2024,Not disclosed
Sub Editor Technology,One India,Bengaluru,1-6 Yrs,BengaliMalayalamWeb technologiesSocial mediaSocial networkingManager TechnologyContent editingWeb content,30+ Days Ago,24-11-2024,Not disclosed
